"bv421 IgM","pe empty Klickmer"
8397.96,17.3848
3968.77,18.1726
25267.2,13.1087
4003.41,50.3617
986.889,-3.75945
954.498,-1.95915
1020.48,87.5946
758.74,-52.4205
1820.91,-18.1618
2735.18,3.48795
38243.7,44.9588
2553.06,-0.47655
3654.15,-30.4992
1307.82,50.1929
907.217,-37.9122
4325.18,-33.9939
32207.1,49.7426
6629.87,67.4712
2671.55,16.5408
5940.2,7.53865
27576.1,-0.9531
4603.27,22.6178
2545.43,-30.0226
2441.1,49.2924
42631.9,-11.4902
6690.05,-18.8502
5185.27,33.9285
2113.32,-9.16035
10148.9,63.0258
936.369,9.00145
24774.4,18.9603
17358.9,105.159
1139.02,17.4974
12409.1,-0.68835
6959.84,49.7426
14892.6,8.10126
8277.28,-1.42965
1190.59,57.397
5990.4,-9.7428
13343.4,18.2288
9670.16,10.3517
24574.2,-11.9137
10986.4,28.5825
1797.98,66.4713
1650.6,12.1522
1622.44,16.2595
1176.69,9.17024
859.936,112.873
6525.43,18.1726
4531.33,53.2883
18766.3,71.3023
21589.4,-24.4099
1960.35,-13.5552
55455.8,29.7079
35257.7,-3.0711
17897.6,31.5087
45736.5,78.0692
6663.04,-9.05445
8345.3,-6.93645
31536.4,9.45155
4086.63,41.4695
30355.4,54.2451
3561.16,64.0263
15269.9,11.8146
4265.88,40.7942
1015.62,-43.419
2706.24,60.2112
30528.8,-20.0151
31267.6,35.3916
9636.77,42.3137
1593.91,31.9026
2320.31,65.749
2146.13,-5.0832
40220.3,9.67659
752.052,30.0456
763.912,20.2545
7266.1,-20.2799
888.096,63.7484
1616.8,61.1117
34178.7,39.1059
17755.9,79.9535
7154.87,-37.2768
758.583,0.225025
3130.88,103.119
2420.78,-0.15885
870.228,8.60762
27798.3,-22.6626
1803.41,39.5561
2200.57,60.5489
2746.41,19.7481
12073.8,82.2249
28272.9,-18.7973
905.075,62.35
1335.36,40.5691
3171.99,44.396
15471.3,45.0713
46828.2,-11.2783
12794.8,28.5262
14791.5,58.9167
3391.68,32.4653
28040.8,92.1849
18880.5,68.9151
6871.76,13.6713
784.391,70.6362
4119.65,42.1448
6300.84,-32.7761
8052.68,3.82551
10222.9,0
1458.23,-6.83055
923.047,37.6989
19601.9,-14.9319
12262.3,10.2955
815.059,-7.6248
6727.3,7.08857
8253.72,11.7021
7975.1,-9.531
31182.3,32.6904
754.038,59.7046
4490.32,66.7491
5181.72,-21.8154
2846.98,21.0985
2100.57,12.8273
783.033,1.35016
1564.34,5.23198
3495.65,19.0728
11007.2,26.5004
1983.6,44.002
44281,46.6472
1154.54,0.956361
53229.8,0.843847
2939.2,-26.1573
2302.65,31.79
19854.5,-18.2148
10999.6,0.562564
9108.32,-9.9546
1303.75,-23.2451
1559.43,52.1627
4648.1,87.4286
6444.56,94.9482
21777.2,43.4393
5084.75,28.3011
1164.41,39.6123
2514.97,84.6613
3926.82,-2.48865
39078.3,61.7872
818.507,-40.8774
10872.8,42.37
32876.2,35.6167
3099.9,54.3014
5918.36,-19.6974
2000.79,57.1156
5394.66,-22.5037
3063.9,38.8807
8489.81,8.88893
4773.64,-25.8396
5479.56,35.8981
15661.1,57.003
43903.7,35.7855
2409.23,13.7838
16978.3,-31.7171
32153.3,-1.1649
9729.97,58.185
964.477,11.8146
2196.49,65.5824
22941.8,102.898
3088.93,70.4142
20493.4,18.3414
968.134,39.6686
6870.14,-6.51285
12050.4,43.8895
17026.1,6.52596
1262.74,-1.42965
35964.8,52.219
2624.06,27.7384
22442.4,35.673
3574.9,3.65673
23830.8,19.0728
1215.98,73.6884
5915.17,37.0799
10386.4,56.1025
5086.27,64.6933
1317.28,40.6253
20187.5,27.2882
8831.27,61.2243
9243.79,9.62033
22021.2,-21.4447
881.356,44.002
4464.82,-18.4796
10686.3,22.674
5065.73,49.4612
1601.75,-8.10135
1149.89,-20.5446
854.033,45.4653
24236.6,-17.7912
2913.44,71.4688
3828.6,22.7303
3721.91,-29.3343
13937.5,71.9683
3616.28,31.171
983.546,-1.32375
13399.1,84.2184
803.669,62.4626
1386.66,64.9155
1474.85,-16.5734
920.957,48.3919
3892.65,-22.1861
8105.29,-52.3675
826.552,133.808
10762.2,218.846
7974.05,-25.2572
23060.8,-8.472
9461.54,38.5431
14768.9,37.7552
1345.13,37.6427
9688.28,15.3592
3244.2,19.4104
1489.63,30.6646
8948.25,53.7386
2085.79,25.6563
2250.83,-21.9213
2709.06,22.5615
15579.7,-24.6217
38139.1,18.2288
13981.6,59.0855
24568.6,28.0198
4202.77,-16.6263
14418.9,72.6897
22636.6,36.7422
1214.93,-14.1377
1124.29,48.0542
17977.6,76.5724
29506.8,19.2416
1396.95,68.8041
28062.8,30.0456
1227.79,28.0198
4221.31,2.86911
3822.95,7.65118
1099.84,-5.8245
1871.48,74.354
8600.51,95.3902
35004.5,36.4046
1194.82,48.617
12027.6,47.9979
5513.2,10.5768
1732.46,100.746
1700.91,47.5477
3894.06,24.4747
1989.14,58.4101
1010.03,-18.1089
1412.57,49.011
1027.69,44.7899
1585.4,-9.68985
2665.49,74.1876
7577.94,40.8505
2174.55,-28.3812
1244.71,109.514
31321.9,13.1087
2950.43,79.344
2936.53,17.5536
3020.23,-11.0666
1207.57,-19.3268
1716.32,-4.28895
2129.62,87.152
13084.5,46.4783
24406.1,-3.6006
1084.59,79.7873
843.584,26.1065
7386.26,-11.4902
6413.89,25.3187
14537.6,76.0733
8904.99,75.6297
16026.3,-5.55975
32512.4,14.7403
11236.9,14.2902
829.269,-20.068
753.881,12.0959
1142.26,30.1581
4270.74,35.054
31723.6,56.5527
26312.5,-2.59455
877.333,-10.4312
2233.12,-15.6202
6100.74,53.5698
6701.7,29.5954
26207.8,31.1148
1497.78,-16.5204
1931.72,47.8291
1543.81,-39.9243
885.066,-30.8169
5046.93,68.9706
1430.86,-19.6974
1024.66,-12.4432
5365.77,31.5649
811.088,66.3602
23143.2,29.9893
1595.17,79.0115
2033.86,-7.04235
18498.3,65.4712
869.81,7.31361
1023.46,28.3011
845.621,21.4361
2305.68,-5.03025
1567.01,90.9133
8783.47,80.1752
3779.12,64.5821
2954.76,29.1452
23972.9,87.5946
4200.05,15.3592
1864.01,50.8682
4627.2,30.1581
1319.63,-22.0801
2288.97,36.0107
28572.4,69.97
21688.3,33.3094
1048.9,-4.9773
10573.8,24.3059
21335.2,189.648
1791.97,-7.9425
1275.01,108.467
3075.45,-9.26625
1139.08,0.168769
37176.8,-4.60665
2504.37,28.3011
1245.13,2.19402
3964.07,35.1665
3125.34,46.3658
18633.8,25.1499
876.811,31.79
5865.38,20.8172
6893.28,72.4677
7904.26,0.675077
3580.07,-26.422
2598.98,60.8866
5042.38,-27.6399
1568.57,-0.47655
12169.1,14.9654
9235.33,51.5999
5399.42,-26.6339
2732.2,32.1277
2683.25,57.9598
27327.2,49.3486
17499.3,-4.4478
2130.2,26.838
3387.97,62.8566
1170.21,45.5216
8421.26,55.3708
1650.7,-10.2723
1510.9,18.1163
2736.85,-20.3857
3628.45,-14.2435
6874.63,85.4363
2287.92,-3.9183
2065.41,70.5807
5025.98,13.6713
6120.7,17.0472
1882.35,-28.4341
1853.15,11.7583
751.634,27.9072
913.068,22.674
1937.94,-6.93645
2653.37,-9.0015
27081.2,62.9146
3484,-5.9304
3420.26,55.8773
2875.56,-6.0363
1221.26,-4.50075
31896.5,32.4653
10519.7,-6.2481
6207.68,134.74
2475.79,-12.8669
4948.81,22.8428
819.761,-17.4735
2943.48,44.0583
1442.56,58.5789
1121.21,52.1064
752.784,-35.7942
1126.01,41.7509
2211.49,-16.8381
29647.7,-12.3903
2266.81,6.69474
35558.6,30.3832
37584.1,17.8912
19824.6,18.5664
4748.98,5.23198
3108.31,55.8773
10411.8,0.450051
2858.53,48.5607
12337.4,59.8735
17345,14.6278
24849.6,-30.2874
1192.1,-27.0575
7027.13,24.756
20405.7,56.7216
18428,-5.13615
21957.6,51.3748
5539.22,-16.1497
1053.81,33.3094
12518.2,43.7769
3675.52,-15.1967
10531,81.117
15320.2,53.6823
1961.97,10.7456
35427.2,70.5807
5180.1,59.1981
6912.72,64.5821
24757.7,-55.0151
2238.34,20.5921
10051.3,38.5994
935.847,10.8581
6578.67,23.7994
1624.21,0.337538
14288.1,50.1929
1392.04,36.5734
38141.3,-7.5189
863.489,73.0226
7741.57,19.4104
2052.09,-12.6551
4641.83,51.3185
1087.98,-32.4054
1010.97,18.1726
1527.14,41.6383
968.29,51.431
4754.1,25.8814
1427.15,94.0641
2065.99,49.2361
35159.4,16.6534
2001.83,20.7046
21138,15.528
39046.9,88.3692
37994.7,22.7303
24050.9,4.55687
47297.5,49.63
824.254,82.8895
1260.6,5.6258
809.625,89.3095
3084.59,39.2184
16613.3,71.9683
1170.21,-18.2677
12302.1,-13.714
752.261,32.9155
23752.8,-27.9576
856.749,62.6922
1661.72,23.6306
5475.43,40.4002
1124.34,-20.8623
2355.47,10.6893
2972.47,-5.77155
10698.7,44.0583
2065.83,-38.4417
5446.44,38.3743
22834.2,62.9691
2839.15,63.5261
995.927,4.05054
5924.47,7.53865
6613.67,50.5868
10572.3,41.3007
13448,54.9205
1451.7,-4.39485
8148.86,66.0824
1218.17,19.8043
1033.49,42.5951
11514.1,81.8925
5150.58,13.39
1355.42,-8.63085
4436.72,54.9205
2316.86,39.7249
3704.47,85.4917
8703.9,20.0294
32103.3,36.3483
7766.38,54.0763
13242.3,-54.9621
1886.79,43.1579
3623.59,-37.8592
1321.36,92.7929
1503.01,-27.0575
27809.4,9.33902
7893.23,81.3386
11790.3,-8.20725
14156.6,14.8529
1160.03,4.38809
15336.8,43.2141
5338.45,53.6823
2072.47,29.8767
9231.83,-31.9289
1404.16,-13.5552
1709.95,-11.8078
4266.92,36.0107
31081.5,18.7915
7695.7,30.2707
802.311,62.35
21406.1,33.0281
18190.9,58.3538
4375.33,17.7224
10193.8,62.5189
5486.46,45.0151
2807.8,50.024
27839.7,13.5588
7768.47,52.9507
6801.44,-17.4205
11682.2,116.506
978.635,-10.0605
37488.5,4.21932
9748.47,49.2924
4044.99,26.838
4299.84,37.4176
3635.66,-17.1558
1082.39,0.506307
1006.85,-80.8017
1403.06,31.79
2057.58,17.6099
1796.1,-8.52495
2503.95,-15.5143
4482.95,26.2753
3087.46,65.9713
4160.82,72.4122
12423.7,33.3094
879.893,77.8475
1226.48,23.7994
927.54,0.112512
790.765,96.7159
12235.1,35.1102
6096.98,12.2647
31463.7,-14.6672
795.99,24.0808
9759.86,58.9729
35830.9,35.7855
886.215,-31.7171
1441.78,17.7787
7494.25,45.409
857.324,7.31361
1797.25,121.126
928.637,50.8119
815.633,-4.07715
2330.4,-7.25415
950.736,-26.8456
1085.11,-23.0862
30774.9,-13.767
1153.91,18.6227
7490.12,49.0672
16555.5,-5.0832
1420.88,62.2374
5252.61,14.459
28665.5,13.1087
1143.46,55.8211
7367.03,-12.9727
7476.01,58.1287
2462.1,-3.2829
5404.85,-38.6535
847.868,10.5205
3703.11,-8.3661
1720.71,45.803
7993.65,128.926
2343.93,26.1628
7237,58.8604
36649.5,35.3916
2633.41,-54.4326
32662.6,15.8094
1219.22,-4.8714
7405.59,-30.1285
808.946,-3.54765
755.605,84.7167
1956.85,35.4479
5903.89,54.1326
829.635,16.8222
4428.2,18.9603
4160.76,-29.1754
12935.7,59.0292
12960.3,-16.4675
32394.1,-5.1891
1323.03,24.756
980.515,33.5345
1010.19,43.4393
5130.52,31.3961
906.224,50.5305
1582.05,58.0724
931.458,15.2467
3380.34,9.17024
17868.8,52.7255
16771.3,19.0728
2943.06,-26.8456
1862.55,47.1537
10607,-13.4493
9938.69,-12.8139
4497.11,38.7682
3251.09,28.1323
45667.8,36.3483
764.8,5.68206
1644.38,45.0151
8620.26,52.1064
46939.3,-15.6732
1805.76,37.305
35520.1,-6.08925
16118.7,37.7552
33517.5,39.331
13387.2,-19.4856
2988.41,-27.3752
4036.21,68.4709
1160.08,33.8159
8632.85,-12.1785
962.857,-9.90165
785.959,-13.9258
1139.86,-23.1921
13033.5,10.7456
8574.02,46.0844
31031.1,-30.2344
8546.8,27.1757
2595.22,32.4653
10170,48.3356
1737.84,31.5649
4292.78,15.3592
26675.4,-29.4402
4745.79,2.64408
1104.59,17.7224
9588.18,-13.5552
1315.4,27.9072
22870.2,-7.9425
1593.96,-7.57185
6110.41,43.2704
1195.45,-11.1724
8816.54,8.27005
2068.65,19.1854
34071.9,-3.3888
1397.84,25.8814
1444.23,-19.5385
43729.1,26.9506
7236.94,-13.5023
4480.55,64.3042
1453.06,-38.124
2970.39,-14.7201
847.607,50.5868
4429.77,41.5821
22761.1,-1.53555
4789.62,49.5175
1044.72,-11.5431
1659.84,17.7224
1487.7,-32.4054
9729.97,-25.8396
6114.01,-13.9258
3765.23,26.1065
1352.07,34.041
3308.93,64.3598
17760.4,89.033
3894.58,-43.6308
800.744,-19.8563
5447.69,32.9155
17032.6,116.946
2721.39,58.4664
37159.8,-4.6596
38158.5,28.3574
1701.22,58.3538
2868.56,1.23765
955.49,-18.003
19322.5,0.731334
4377.73,-36.1119
1409.44,-5.1891
2457.56,53.4009
24043.9,64.4154
1502.12,9.56407
4278.42,31.2273
7263.12,84.163
2638.22,87.3733
4619.73,62.6922
12203.9,6.4697
27838.9,45.5216
33251,-9.6369
830.471,107.199
3607.03,26.1065
40999,33.0844
756.441,-9.58395
1363.31,52.219
770.077,-24.0393
6400.41,20.4795
31439,51.7125
16494.6,50.8682
20059.5,-38.0181
2072.57,-3.9183
2044.57,16.372
805.393,-1.1649
1079.73,38.937
35633.7,50.8119
3273.3,2.13776
26943.7,49.4049
770.077,-3.65355
1031.04,56.7216
5098.86,2.70034
5867.73,-27.481
39492.1,42.0886
868.504,-1.53555
9844.86,-12.3373
26674.9,65.749
11942.7,-10.537
33765,50.1366
4008.42,58.1287
34574.3,84.4952
12074.5,3.03789
947.131,-40.0302
7796.22,60.0986
2011.34,51.0934
12197.5,74.9642
3801.9,-12.2315
18690.6,87.9266
15494,31.6775
790.452,30.2707
25844.3,60.6615
21811.6,20.8734
1196.13,-9.8487
1823.79,7.03231
24236.4,-1.21785
28807.8,79.2886
35253.3,18.8478
5983.45,96.0531
759.628,4.61313
4693.81,-22.0272
1029.78,116.616
6116.05,126.73
1264.77,71.5798
904.291,6.52596
24376,31.2836
11227.9,57.6784
25638.2,27.1194
7027.81,11.0269
751.896,38.937
32765.9,63.3593
1276.11,27.2882
9485.32,-12.0726
7204.4,-1.32375
4130.52,3.88176
1418.95,37.9803
18963.7,4.83817
1101.46,-0.47655
18935.3,-0.2118
3503.95,-13.1846
1752.53,-22.9803
24779.2,62.6367
24502.2,91.6873
7651.71,22.3927
2374.65,-26.3691
3117.56,106.648
1896.67,-20.6505
2629.91,70.8027
6827.14,-16.2556
54216.1,125.466
32648.3,-21.7095
27884.1,-6.61875
6960,-42.5188
1100.36,32.2965
2457.14,75.4079
28879.9,10.9706
862.078,12.7148
5420.52,55.1457
6811.21,-17.1558
19879.2,45.1276
2344.87,-2.70045
1416.13,12.546
9281.09,46.0281
1430.39,1.6877
903.299,53.1758
14657.8,10.2955
7253.3,78.4572
2917.36,22.8428
7743.92,60.2112
1799.54,9.17024
20631.6,37.5864
19721.6,30.6646
2379.24,20.2545
5998.87,32.3528
1028.21,-19.6974
48913.9,-29.3343
2815.64,-2.5416
8115.95,44.002
7241.54,-4.60665
811.036,-5.6127
39623.4,33.9285
2956.38,-6.7776
9542.99,8.7764
8900.65,4.66939
44791.9,-13.1846
1231.23,30.6083
925.137,81.3386
4682.05,46.0281
907.635,19.8606
20346.1,45.409
4660.74,-17.3146
1192.36,-1.00605
22693.1,-28.9636
1449.77,47.0411
5218.86,-17.7912
1933.55,-46.9137
1064.78,12.8273
1247.85,-30.711
8909.54,37.0236
32367.5,5.9071
2310.54,46.0844
36347.4,49.011
8690.63,58.6915
1325.12,40.4002
13137.7,27.5696
5039.77,-34.3116
34856.4,54.6954
5234.22,-20.8623
1157.47,14.9091
28512.5,25.4313
5026.08,19.8043
8033.66,67.5267
2563.77,41.5258
3908.84,31.3961
4179.83,85.3256
1247.22,35.5042
3672.96,65.749
1384.05,6.30092
20033.2,85.547
3235.31,59.6483
1207.31,-6.51285
1453.06,-23.0862
2005.75,47.8291
31467,29.8205
13423.6,0.731334
1212.64,8.43883
3310.23,27.2319
1467.17,-9.37215
33653.7,15.0779
3568.79,31.2836
31490.5,71.5798
1881.31,87.6499
2756.92,20.9297
2498.41,-1.3767
4248.8,57.791
2154.8,-6.83055
34646.8,8.15753
32430.4,27.9072
1090.07,17.835
29382.8,23.4055
25204.7,-10.537
4162.38,-6.61875
1132.96,84.2184
2563.93,11.3645
1100.21,114.745
1445.96,-10.2723
3618.47,17.8912
3912.08,-9.9546
2110.34,66.3602
8681.49,33.3657
8460.55,31.5649
4284.69,-3.4947
871.43,-31.1346
835.225,-1.1649
2954.61,3.65673
2112.49,-78.5248
2439.27,17.3848
31946.2,-9.6369
7116.83,0.78759
1905.39,-0.68835
4900.96,81.0616
15203.8,48.1105
10719,-23.1921
3935.96,16.6534
39447.3,-27.0045
33818,-19.5915
8304.45,1.06887
7658.97,23.2367
1628.6,12.2647
779.428,-7.2012
989.345,89.3648
772.741,71.0803
1186.41,42.0886
16394.4,28.8076
5810.47,36.1795
5455.32,-27.4281
1025.03,103.339
1684.19,-31.1346
3127.53,53.5698
21572,54.9768
7569.79,33.7596
31250.1,73.0226
3168.02,57.5096
974.977,14.9654
962.7,77.0714
16069.4,4.38809
4001.94,-1.95915
7138.72,41.4695
3599.19,-18.1618
1393.61,18.3414
3486.03,-35.9531
4181.92,90.2497
9178.28,-7.2012
758.74,-14.826
1132.7,2.19402
3229.25,31.6775
1841.86,42.1448
23010.6,27.9072
4575.27,26.4441
4254.02,10.6893
1793.01,33.8159
1889.46,34.4349
1118.13,26.5004
2072.36,49.1235
1784.71,18.1163
18251.5,-5.45385
5104.19,63.6928
6565.56,9.78912
2079.05,-1.64145
13059,86.7093
10380.4,64.3598
4323.03,15.1905
3164.94,2.13776
32823.4,-70.0528
961.133,49.1798
3716.9,-27.2693
2149.89,-40.4008
1253.07,20.367
4242.16,-20.9153
6789.32,34.8851
2247.01,-14.9848
12172,43.8895
9292.33,96.2188
1260.54,20.8734
6140.13,56.7779
5894.74,46.3658
12594.6,86.8199
23638.3,4.21932
15991.6,74.0767
9282.66,-24.0393
31667.3,52.5567
4924.78,-3.54765
4938.47,-37.9122
4212.28,46.3095
1006.32,-17.6853
862.966,39.1059
7937.01,45.9155
5315.72,52.5567
19911.6,38.5431
22333.1,-3.177
3564.5,-1.74735
17164.5,1.12513
16233.8,-9.47805
1818.56,38.0366
7643.66,49.1235
880.259,28.8076
38120.8,-37.3298
1290.37,14.7966
1193.15,56.9467
857.167,-12.2844
3743.49,37.6427
3060.98,23.4618
12500.3,-2.70045
917.666,-0.58245
10535.8,23.7994
19429.4,45.6904
6514.41,9.56407
1694.53,11.3645
10424.9,52.3316
7161.03,-14.1377
8180,54.808
1377.62,59.7046
1313.1,-8.84265
6658.03,46.4221
2880.94,-62.2163
18608.6,-26.7927
2390.27,104.222
11726.9,-13.714
11774.6,35.8981
29029.4,29.314
1797.4,89.4754
8579.46,43.1579
29414.8,4.16306
42662.6,-29.8109
1442.98,-7.0953
12014,100.857
9476.02,15.8094
1367.64,31.7338
1562.77,32.7467
1734.03,65.9713
5799.03,75.0751
1606.45,-4.1301
855.391,-13.9258
3210.45,91.3556
2078.53,79.7873
3243.88,41.9197
1894.94,81.5048
1085.53,-26.0514
1421.35,-12.6021
946.505,17.8912
17709.9,43.9458
9831.9,53.4572
1145.82,68.2487
23111.4,64.5265
27614.7,96.1635
10826.9,0.337538
5519.37,-20.3857
882.976,30.1018
764.277,-10.1664
995.248,23.7432
6716.96,-9.58395
40761.3,50.1929
5182.45,58.4101
9111.56,81.948
1615.02,78.5681
5357.05,54.9205
3457.82,38.9933
758.844,34.1536
22852.4,94.6167
13524.9,-10.0075
3221.99,8.7764
22533.8,33.5908
2946.61,-8.10135
25181.5,-0.5295
28593.5,53.626
954.759,88.0925
1369.21,-17.8442
9871.97,34.2661
20639.1,1.06887
2156.89,9.39528
4527.78,20.9297
1163.63,18.904
3765.75,-13.0257
41486.6,-12.1256
7087.79,18.679
4392.94,-8.8956
2021.37,63.0814
32743.5,57.7347
2218.65,17.1598
4239.91,-6.4599
19553.2,52.5004
3042.9,-23.4039
4616.18,0.562564
54573.9,64.471
12493.1,-6.2481
2151.67,41.1881
16990.3,-23.3509
3519.68,10.5768
949.117,38.5994
2179.83,15.4155
7267.35,35.4479
10027.8,-6.93645
3303.65,74.0212
3626.94,24.6997
1039.08,63.8596
21703.1,-10.2193
1571.13,86.4326
13959.7,45.3527
2822.06,42.2574
1689.41,46.9286
10619.7,-10.59
32959.7,56.2713
1430.81,-30.0226
760.829,37.7552
1949.22,-0.9531
3044.26,-15.0907
14757.4,-12.1256
4629.5,66.8602
1169.12,27.0631
4904.67,10.4643
13480.8,54.7517
5437.87,88.8117
2227.21,41.9197
1639.42,43.7769
1089.08,-4.60665
17727.6,33.1406
6292.01,-5.03025
13433.9,58.9729
819.081,31.8463
12023.3,91.1898
2339.43,59.8735
18940.4,40.0626
2053.87,62.9146
15986.3,117.001
18230.2,-10.1135
1392.35,22.1676
978.791,42.37
12948.7,-6.2481
1523.49,47.8291
18707.8,-22.3449
24977,33.5345
11380.1,-13.1846
5137.99,-24.8335
1575.47,-6.61875
865.265,43.4393
17410.2,46.8723
21560.2,-3.86535
6329.05,15.8094
12571.8,6.91979
6130.62,-10.0605
9440.91,33.7034
2859.21,-11.5961
32551.2,85.4917
2140.7,37.0799
2279.61,65.1934
5865.02,24.0245
6405.32,19.8606
1431.28,45.6341
9047.88,8.4951
9053.94,164.75
8757.45,53.3446
7161.92,17.216
36756.9,38.8245
5894.64,-24.357
853.301,69.5814
5972.27,84.9935
3454.69,2.64408
2192.68,27.5133
35436,20.6483
34022.3,36.1232
5534.83,61.1117
1729.17,-2.118
6653.74,40.4565
1535.35,51.8813
14802.4,125.137
1830.58,-9.1074
1052.4,13.8401
983.598,-21.3388
33772,27.2319
1808.79,-13.5023
20442.9,-32.6702
16129,47.8291
802.311,89.8626
15157.7,-31.8229
2391,49.6863
1927.59,-0.8472
848.39,273.848
9588.97,4.33183
1402.59,47.0411
38458.3,-8.8956
1307.51,-4.5537
2786.75,62.1811
8563.94,-18.9032
14853.8,52.613
38370.2,-5.295
789.459,61.8434
1762.66,86.4326
882.662,-5.13615
28683.9,63.5261
1027.48,34.9414
28867.5,-22.9803
1003.08,73.0226
3032.29,-38.3887
4231.19,54.1326
7444.61,34.66
805.08,51.3748
45204.9,43.383
8080.95,48.8984
51602.3,52.4441
1320.68,48.8984
37794.2,32.2402
4772.44,24.9248
14831.2,17.4411
3338.03,93.7878
1318.95,30.6646
42465.6,13.5588
44404.3,9.39528
20207.6,66.6935
10555.8,-17.7383
1795.36,-13.5552
9180.79,16.8222
824.776,-41.8834
1775.51,12.3772
1542.56,9.05771
13404.3,64.5265
14309.5,-16.2556
2569.62,26.0502
5368.18,-6.4599
1700.96,73.7993
6078.8,40.6253
1002.3,41.357
23888.2,-22.0801
24413.1,3.37544
15894.5,-21.3388
1997.39,71.6908
52241.1,-9.37215
1408.92,28.5262
3892.02,57.1156
4664.08,-1.8003
10880.7,38.6556
5255.96,17.3286
16797.3,19.2416
17598.4,-16.0968
4213.06,43.4955
3096.24,-29.8638
8778.25,-14.6142
1839.35,39.8375
6071.12,77.9029
28645.2,-45.8547
20045.8,73.0781
12858.9,32.2965
17446.9,-15.8321
6530.71,107.365
1676.98,32.2965
1711.98,0.731334
1515.76,-2.0121
8859.28,39.2747
14034.1,21.1548
815.79,-18.7443
13841.3,49.4049
987.203,48.1667
8110.88,-15.885
1304.74,65.6379
1587.59,38.3743
13215.1,-45.8547
7405.59,32.3528
1002.72,-15.885
29245.1,-14.4553
3495.54,-17.8971
6962.56,15.5843
9141.81,52.8381
37684.2,-25.9455
4270.22,36.686
4519.84,24.9248
1978.53,61.562
3692.61,37.5864
7007.44,11.252
789.616,31.5087
9034.82,-9.16035
1126.28,-46.4901
26437.5,26.7818
965.783,34.8289
4757.65,8.4951
5738.79,12.4335
31761.7,-10.8547
4540.94,28.8076
10683.4,56.4402
6577.94,-23.9864
36458.8,35.1665
933.809,62.9129
6325.49,9.28276
15196.7,36.5734
6412.32,37.5301
1131.29,47.21
853.876,128.432
18967.4,62.8566
2402.6,5.85084
8493.36,49.8552
2469.78,34.66
996.345,-12.2844
1537.96,33.2532
831.724,38.5431
1244.19,44.3397
1249.68,23.2367
3686.18,64.6377
5574.54,29.5391
821.537,20.4233
1011.65,-20.2799
31873.6,19.2416
1473.86,74.0212
938.981,-32.882
13837.2,-35.8471
1010.19,-6.2481
5186.94,24.5309
7659.18,42.1448
12956.8,-48.3434
10638.7,8.83266
21039,-16.0968
2164.83,33.8722
764.695,18.2851
11032.7,0.78759
2862.66,-5.13615
29654.1,72.0793
36814.3,61.956
23713.1,-12.761
1643.44,5.68206
6394.72,10.5205
11194.5,37.3613
40234.9,39.2747
6967.57,39.3872
893.843,15.9782
8289.24,83.2217
43677.7,58.8604
3325.49,20.4795
19535.9,13.6713
9825.16,5.28824
5717.95,19.9169
11147.1,51.7125
2642.76,63.5817
1001.41,14.1777
34887.5,37.305
54085.4,113.534
5293.41,9.50781
2398.63,33.0281
14649.7,-8.10135
1504.21,-28.8048
2386.45,37.7552
2334.84,-28.6989
6766.85,53.7949
18554.5,65.9157
769.084,28.5825
2217.03,-20.0151
5262.59,1.51893
2297.9,67.1935
11127.9,-9.16035
4226.59,-1.00605
4003.61,22.674
5237.67,-20.121
10558,5.28824
1785.75,-35.5824
1978.17,60.9992
3228.31,-1.3767
4337.19,-19.8033
6011.09,-26.3162
39695.4,78.7344
24124.5,58.1287
13860.1,48.617
861.869,47.8853
818.35,55.3145
2115.31,32.0714
1336.77,-5.5068
7899.71,-13.6081
22003.2,59.0292
41673.6,16.9347
5071.53,13.6713
974.507,-27.4281
16421.4,-18.2148
1201.09,47.21
50531.3,-2.8593
25885.3,56.3839
1139.39,1.35016
39661.2,8.045
3878.65,102.622
13335.9,84.3291
915.21,76.5724
19469.5,47.6602
9226.24,62.1811
2228.62,70.1921
818.298,-21.6566
5487.55,3.60047
14587.7,127.114
5221.42,-9.0015
805.864,-5.6127
29959.2,28.8638
2773.06,-1.3767
13376,32.5216
2514.03,-6.5658
2912.97,26.7818
13169,19.1854
2794.58,3.60047
9781.28,303.606
11630.2,93.2904
18964.3,49.9677
50048.9,40.5128
6348.64,47.21
986.262,58.6352
7534.26,-23.8804
780.839,56.4965
5836.54,79.5656
26099.9,-13.2905
4946.93,-30.8169
2814.65,79.0669
7603.33,16.6534
1754.72,67.4712
20254,82.668
21338.3,36.0107
3731.68,89.6967
22210.4,82.9449
37760.8,33.4783
4633.26,-18.4796
40975.2,17.4974
9686.19,-15.3555
6213.59,102.071
1667.05,30.0456
10615.2,-9.05445
16087.7,27.7947
15270.6,54.6391
2254.75,-0.68835
41538.7,60.0423
1786.17,36.0107
12697.3,18.5102
11043.6,-34.947
33260.3,44.5648
1153.44,37.6427
7817.95,22.9554
1799.02,62.6922
8540.8,68.1377
18254.8,3.03789
4787.48,16.6534
2265.51,-9.4251
14163.9,-27.1633
20035.4,-26.422
1611.52,9.17024
2062.85,12.0396
8131.67,3.99428
29215.9,-0.1059
28812.9,26.0502
1111.75,32.5216
7847.99,49.5175
7608.4,51.2059
24461.7,52.5004
44298.7,36.8548
4540.73,10.2392
1352.65,9.50781
8976.2,-3.65355
10721,36.9111
5819.77,4.38809
48505.5,77.7921
7876.67,20.9297
3889.04,34.66
14026.2,63.0814
